year_month,brand,avg_review_rating,total_reviews
2014-06,Master Lock,4.33,9
2014-06,MapofBeauty,4.29,7
2014-06,Headsweats,4.29,7
2014-06,Bundle Monster,4.27,11
2014-06,Belts.com,4.25,4
2014-06,American Tourister,4.25,12
2014-06,Dabung,4.25,8
2014-06,Captain america,4.25,4
2014-06,Luxury Divas,4.23,13
2014-06,San Diego Hat Company,4.22,9
2014-06,Kiwi,4.2,10
2014-06,adidas,4.2,5
2014-06,Not Mapped,4.19,11017
2014-06,Armitron Sport,4.17,6
2014-06,Totes,4.17,12
2014-06,Hee Grand,4.17,6
2014-06,Buxton,4.17,18
2014-06,GGI INTERNATIONAL,4.17,12
2014-06,Generic,4.14,14
2014-06,Lock Laces,4.14,7
2014-06,boxed-gifts,4.14,14
2014-06,Marshal,4.13,8
2014-06,niceEshop,4.13,15
2014-06,Geneva,4.13,23
2014-06,Kenneth Cole REACTION,4.08,12
2014-06,Under Armour,4.05,19
2014-06,Tapp Collections,4.0,2
2014-06,ZPS,4.0,5
2014-06,Levi&#39;s,4.0,2
2014-06,Le Donne Leather,4.0,2
2014-06,outlet,4.0,1
2014-06,My Little Pony,4.0,1
2014-06,Forum Novelties,4.0,4
2014-06,Franklin,4.0,1
2014-06,Flying Fisherman,4.0,10
2014-06,Blitz USA,4.0,3
2014-06,Everest,4.0,4
2014-06,Plaza Astoria,4.0,1
2014-06,Jerollin,4.0,3
2014-06,ISC,4.0,1
2014-06,Lily&#39;s Gift,4.0,10
2014-06,Kuldip,4.0,1
2014-06,Hasbro,4.0,1
2014-06,BodyZone Apparel,4.0,4
2014-06,Eli Fashion,4.0,3
2014-06,Sara Lee,4.0,2
2014-06,Acczilla,4.0,1
2014-06,R.j Story,4.0,1
2014-06,Invisibelt,4.0,2
2014-06,Speedo,4.0,1
2014-06,Beauty Life,4.0,1
2014-06,Not Rated,4.0,1
2014-06,Plastics Made in U.S.A.,4.0,1
2014-06,SOLILOR,4.0,4
2014-06,Imixcity,4.0,2
2014-06,eyewear,4.0,1
2014-06,Handmade,4.0,1
2014-06,biwin-novelty,4.0,1
2014-06,Ultrasonic,4.0,1
2014-06,Tosca,4.0,1
2014-06,uxcell,4.0,1
2014-06,FRAMEWORK,4.0,1
2014-06,Champion,4.0,10
2014-06,FMD,4.0,1
2014-06,Yesurprise,4.0,3
2014-06,ForeverScarf,4.0,1
2014-06,Melissa &amp; Doug,4.0,5
2014-06,Rssp,4.0,1
2014-06,Duro-Med,4.0,1
2014-06,Uoften,4.0,1
2014-06,Isabelt,4.0,1
2014-06,N.Y.C.,4.0,1
2014-06,InterDesign,4.0,1
2014-06,GIKA PRODUCTS,4.0,1
2014-06,Yelete,4.0,3
2014-06,Rosallini,4.0,1
2014-06,Etekcity,4.0,2
2014-06,Vktech,4.0,1
2014-06,ShedRain,4.0,1
2014-06,Roswheel,4.0,1
2014-06,Zero Gravity Hawaii,4.0,1
2014-06,JapanBargain,4.0,1
2014-06,Urban Boundaries Eyewear,4.0,2
2014-06,Greatlookz,4.0,1
2014-06,loel&amp;reg,4.0,2
2014-06,hypoallergenic earrings,4.0,3
2014-06,Sportty,4.0,1
2014-06,SEGG,4.0,1
2014-06,ISOTONER,4.0,1
2014-06,SODIAL,4.0,2
2014-06,Seirus Innovation,4.0,2
2014-06,Samsung,4.0,3
2014-06,Diplomat,4.0,1
2014-06,Hot Buckles,4.0,1
2014-06,VH Apparel,4.0,1
2014-06,ShoppeWatch,4.0,1
2014-06,007Lingerie,4.0,1
2014-06,AQY,4.0,1
2014-06,Bosmere,4.0,1
2014-06,AmeriBag,4.0,4
2014-06,towallmark,4.0,2
2014-06,MyGift,4.0,3
2014-06,BestDealUSA,4.0,4
2014-06,Star,4.0,3
2014-06,Dial,4.0,1
2014-06,imixlot,4.0,2
2014-06,American Flyer,4.0,1
2014-06,Allegra K,3.93,44
2014-06,MG,3.9,10
2014-06,Leg Avenue,3.88,17
2014-06,Fruit of the Loom,3.86,7
2014-06,Seven &#39;til Midnight,3.86,7
2014-06,Rothco,3.83,18
2014-06,Rubie&#39;s Costume Co,3.79,14
2014-06,CTM,3.75,8
2014-06,NYfashion101,3.75,4
2014-06,Nicky&#39;s Gift,3.75,4
2014-06,ENVY BODY SHOP,3.67,3
2014-06,X-Loop,3.67,3
2014-06,Jovivi,3.67,3
2014-06,MLC Eyewear,3.67,3
2014-06,Ninimour,3.67,18
2014-06,Pinkyee,3.67,3
2014-06,Forever,3.67,3
2014-06,Connoisseurs,3.67,3
2014-06,KLOUD City,3.67,3
2014-06,WHMAXIM,3.67,3
2014-06,Hello Kitty,3.64,11
2014-06,Cotton Cantina,3.6,5
2014-06,MOKOLO,3.6,5
2014-06,SE,3.56,27
2014-06,Invicta,3.54,24
2014-06,World Beauty,3.5,2
2014-06,JewelryAffairs,3.5,2
2014-06,Fossil,3.5,2
2014-06,"ProSource Discounts, Inc.",3.5,2
2014-06,Trailmaker,3.5,2
2014-06,Rainkist Umbrellas,3.5,2
2014-06,KBW GLOBAL CORP,3.5,2
2014-06,Superfeet,3.5,10
2014-06,Buton,3.5,2
2014-06,Bobster Eyewear,3.5,2
2014-06,180s,3.5,2
2014-06,Level 33,3.5,2
2014-06,Ailisha,3.5,2
2014-06,Tromic,3.5,2
2014-06,Pebble Technology Corp,3.5,2
2014-06,Zeagoo,3.4,10
2014-06,Zehui,3.4,5
2014-06,Oulm,3.33,3
2014-06,Mud Pie,3.33,3
2014-06,NUWA,3.33,3
2014-06,NECA,3.33,3
2014-06,YIYA(Beauty goods),3.33,3
2014-06,Authentic Pigment,3.33,3
2014-06,Waltzmart,3.33,3
2014-06,FINEJO,3.33,3
2014-06,Darice,3.33,3
2014-06,Arm2teeth,3.25,4
2014-06,Hunnt,3.25,4
2014-06,brandbuy,3.25,4
2014-06,NSSTAR,3.2,5
2014-06,Outofgas,3.14,7
2014-06,JanSport,3.0,1
2014-06,"Peter Alan, Inc - Costume Mates",3.0,1
2014-06,Texcyngoods,3.0,3
2014-06,Overland Equipment,3.0,1
2014-06,Angelina,3.0,5
2014-06,beltiscool,3.0,1
2014-06,Luvable Friends,3.0,3
2014-06,UnCommon Artistry,3.0,2
2014-06,Transworld,3.0,1
2014-06,Hero&#39;s Pride,3.0,2
2014-06,Dreamgirl,3.0,6
2014-06,fineplus,3.0,1
2014-06,Zad,3.0,1
2014-06,Eyourlife,3.0,1
2014-06,BlueTop,3.0,3
2014-06,j b t,3.0,1
2014-06,The Displayer,3.0,1
2014-06,BrazaBra,3.0,1
2014-06,Pretty Necklace,3.0,2
2014-06,"US Acrylic, LLC",3.0,2
2014-06,Sugarlips,3.0,2
2014-06,Hunnt&reg;,3.0,1
2014-06,YouYouPifa,3.0,2
2014-06,Pulsar,3.0,1
2014-06,H2W,3.0,3
2014-06,Thule,3.0,1
2014-06,Feetures!,3.0,1
2014-06,Worldfashion,3.0,1
2014-06,GOYESTORE,3.0,2
2014-06,Creative Craft,3.0,1
2014-06,TANZK Handmade,3.0,1
2014-06,Eozy,3.0,1
2014-06,Whimsical Watches,3.0,1
2014-06,susenstore,3.0,1
2014-06,Jewelry King,3.0,2
2014-06,Braza,3.0,2
2014-06,Rabbit Rachel,3.0,1
2014-06,Amour,2.88,16
2014-06,integritycherry,2.8,5
2014-06,Clothes Effect,2.8,5
2014-06,Quality Brand,2.8,5
2014-06,MJ Boutique,2.75,4
2014-06,fancasen,2.67,3
2014-06,asoidchi,2.67,3
2014-06,Wholesale LOCS DG XLOOP CHOPPERS,2.5,2
2014-06,Bravo-Fit,2.5,2
2014-06,Wholesale Craft Outlet,2.5,2
2014-06,High Style,2.5,2
2014-06,Intimates21,2.5,4
2014-06,FUNOC,2.25,4
2014-06,Colorful-store,2.0,1
2014-06,Maxit Designs,2.0,1
2014-06,Ginkgo,2.0,1
2014-06,Shoegoo,2.0,1
2014-06,BNF,2.0,1
2014-06,NPI,2.0,1
2014-06,Lingstar,2.0,3
2014-06,Paylak,2.0,1
2014-06,KANO BAK,2.0,1
2014-06,SBR Designs,2.0,1
2014-06,Vidal Sassoon,2.0,1
2014-06,Port &amp; Company,2.0,1
2014-06,Wow Shop,2.0,1
2014-06,others,2.0,1
2014-06,Fytto,2.0,2
2014-06,Dangerous Threads,2.0,1
2014-06,Weiman,2.0,1
2014-06,Luminox,2.0,1
2014-06,Roma Leathers,1.67,3
2014-06,Joy Baby,1.0,1
2014-06,Toogoo,1.0,2
2014-06,ElaineAccrssories,1.0,1
2014-06,Prestige Medical,1.0,1
2014-06,Spicy Spot,1.0,1
2014-06,Fedoras by Milani,1.0,1
2014-06,Xueyi,1.0,1
2014-06,The Natural,1.0,1
2014-06,SPANX,1.0,1
2014-06,Okabashi,1.0,1
2014-06,GURAIO,1.0,1
2014-06,pay4save&reg;,1.0,1
2014-06,Assorted brand,1.0,1
2014-06,BetterLifeABC,1.0,1
2014-06,ETSYG Handmade,1.0,1
2014-06,Tifosi,1.0,1
2014-05,OE,5.0,2
2014-05,"US Acrylic, LLC",5.0,2
2014-05,No Brand,5.0,3
2014-05,Keen,5.0,1
2014-05,Blue Q,5.0,1
2014-05,Sofishie,5.0,1
2014-05,McNett,5.0,1
2014-05,PEET,5.0,1
2014-05,Oryer,5.0,1
2014-05,Kuldip,5.0,4
2014-05,Nufoot,5.0,1
2014-05,DC Comics,5.0,1
2014-05,Little Adventures,5.0,1
2014-05,Sugarlips,5.0,1
2014-05,Weiheng,5.0,1
2014-05,Kidoozie,5.0,2
2014-05,Gift Warehouse,5.0,1
2014-05,"Victorian Heart Co., Inc.",5.0,1
2014-05,BellyLady,5.0,2
2014-05,Ginkgo,5.0,3
2014-05,TANZK Handmade,5.0,2
2014-05,Trumpette,5.0,1
2014-05,ALL-ETT,5.0,1
2014-05,Eyourlife,5.0,1
2014-05,Household Essentials,5.0,2
2014-05,Zicac,5.0,1
2014-05,VOCHIC,5.0,1
2014-05,Wholesale LOCS DG XLOOP CHOPPERS,5.0,1
2014-05,Darco International,5.0,1
2014-05,Riot Threads,5.0,3
2014-05,Masterpiece Studios,5.0,3
2014-05,Comfees,5.0,1
2014-05,Kenneth Cole,5.0,1
2014-05,Tamis Place,5.0,1
2014-05,Security Chain,5.0,1
2014-05,Toto,5.0,1
2014-05,Heat Holders,5.0,1
2014-05,Creative Education of Canada,5.0,1
2014-05,Kirkland Signature,5.0,1
2014-05,My Little Pony,5.0,1
2014-05,On-Time,5.0,1
2014-05,UGG,5.0,6
2014-05,San Diego Hat Company,5.0,4
2014-05,Mud Pie,5.0,2
2014-05,"ProSource Discounts, Inc.",5.0,1
2014-05,Balboa Manufacturing Co./ZAN HEADGEAR,5.0,1
2014-05,Roma Costume,5.0,1
2014-05,Gemline,5.0,2
2014-05,SARA LEE H B C/KIWI,5.0,1
2014-05,Leighton Umbrellas,5.0,2
2014-05,World Traveler,5.0,4
2014-05,Bulova,5.0,2
2014-05,GomeBuy,5.0,1
2014-05,ISC,5.0,1
2014-05,SPANX,5.0,1
2014-05,Beltmasters,5.0,1
2014-05,Alivila.Y Fashion Lingerie,5.0,1
2014-05,Laurel Burch,5.0,2
2014-05,Fuzzy Footies,5.0,1
2014-05,SNOW,5.0,1
2014-05,Private Island,5.0,1
2014-05,Vantasy,5.0,1
2014-05,MICHAEL Michael Kors,5.0,1
2014-05,W. J. Hagerty,5.0,1
2014-05,uxcell,5.0,2
2014-05,Sabrina Silver,5.0,6
2014-05,Heelix,5.0,1
2014-05,SnugPak,5.0,1
2014-05,Baby Banz,5.0,2
2014-05,Elope,5.0,2
2014-05,DC,5.0,1
2014-05,Uoften,5.0,1
2014-05,Hee Grand,5.0,2
2014-05,Thorlo,5.0,1
2014-05,AmeriBag,5.0,1
2014-05,loel&amp;reg,5.0,1
2014-05,.925 Collection,5.0,1
2014-05,Vidal Sassoon,5.0,2
2014-05,ANIMAL HOOD,5.0,1
2014-05,VOS,5.0,1
2014-05,Toysmith,5.0,1
2014-05,Doctor Who,5.0,1
2014-05,KAVU,5.0,1
2014-05,worldchance,5.0,1
2014-05,Dr. Scholl&#39;s,5.0,1
2014-05,EnsignPeak,5.0,1
2014-05,The Vatican Library Collection,5.0,1
2014-05,i play.,5.0,3
2014-05,ESS,5.0,2
2014-05,CTM,5.0,4
2014-05,Polo Ralph Lauren,5.0,1
2014-05,Thule,5.0,1
2014-05,Totes,5.0,9
2014-05,Sesame Street,5.0,1
2014-05,J.L. Childress,5.0,1
2014-05,Jovivi,5.0,1
2014-05,Shop123go-Neck Wallet,5.0,1
2014-05,IDS,5.0,2
2014-05,Calvin Klein,5.0,1
2014-05,Intrepid International,5.0,1
2014-05,e-onsale,5.0,1
2014-05,Disney,5.0,1
2014-05,Green Toys,5.0,4
2014-05,InterDesign,5.0,1
2014-05,Pop Tease,5.0,1
2014-05,Lincoln,5.0,1
2014-05,Como,5.0,1
2014-05,Shop4Jewelry365,5.0,1
2014-05,Bella,5.0,2
2014-05,Tommy Hilfiger,5.0,8
2014-05,Demdaco,5.0,2
2014-05,Mr. Moustachio,5.0,1
2014-05,Paul &amp; Taylor,5.0,3
2014-05,Perry,5.0,1
2014-05,E-Tribe,5.0,1
2014-05,Chic &amp; Cozy,5.0,2
2014-05,changeshopping,5.0,1
2014-05,BigbigMall,5.0,1
2014-05,Marc by Marc Jacobs,5.0,1
2014-05,Texcyngoods,5.0,1
2014-05,HEAD,5.0,1
2014-05,FitFlop,5.0,1
2014-05,ExtremePak,5.0,1
2014-05,Zad Jewelry,5.0,1
2014-05,JewelryAffairs,5.0,1
2014-05,Dillon,5.0,1
2014-05,Buton,5.0,1
2014-05,JanSport,5.0,5
2014-05,UltraClub,5.0,1
2014-05,Xpressports,5.0,2
2014-05,Pinshang,5.0,2
2014-05,Aquapro,5.0,1
2014-05,California Pak,5.0,3
2014-05,Skagen,5.0,1
2014-05,"THE ICE EMPIRE JEWELRY, LLC",5.0,1
2014-05,Mighty Bright,5.0,1
2014-05,Global Vision Eyewear,5.0,1
2014-05,BodyJ4You - Gauges Kit,5.0,1
2014-05,Fytto,5.0,2
2014-05,Liberty Bags,5.0,1
2014-05,DMM,5.0,1
2014-05,Mari Anne,5.0,1
2014-05,Hudson Baby,5.0,1
2014-05,Travelocity,5.0,2
2014-05,ISOTONER,5.0,1
2014-05,Love Inspired,5.0,1
2014-05,Century Novelty,5.0,1
2014-05,Chicastic,5.0,1
2014-05,Swiftwick,5.0,1
2014-05,Fisher-Price,5.0,1
2014-05,Kole,5.0,1
2014-05,Whispering Pines Sportswear,5.0,2
2014-05,Moto-Xpress,5.0,1
2014-05,LOCOMO Leggings,5.0,1
2014-05,"NYfashion101, Inc",5.0,1
2014-05,Columbia,5.0,2
2014-05,Male Power,5.0,1
2014-05,Twinkle,5.0,1
2014-05,Authentic stud earrings,5.0,1
2014-05,FINEJO,5.0,1
2014-05,YIYA(Beauty goods),5.0,4
2014-05,Accoutrements,5.0,2
2014-05,Roswheel,5.0,1
2014-05,Kids Earflap Cap,5.0,1
2014-05,Sweetheart Slips,5.0,1
2014-05,DapperLads,5.0,2
2014-05,Stuhrling Original,5.0,1
2014-05,Sneaker Balls,5.0,1
2014-05,K. Alexander,5.0,1
2014-05,elope,5.0,4
2014-05,Embassy,5.0,3
2014-05,Boboshop,5.0,1
2014-05,Prestige,5.0,1
2014-05,Other,5.0,1
2014-05,Jobar International,5.0,2
2014-05,Diabetic Socks,5.0,1
2014-05,Wildkin,5.0,1
2014-05,L&#39;eggs,5.0,1
2014-05,BestDealUSA,5.0,1
2014-05,Fullness,5.0,1
2014-05,Alex Toys,5.0,1
2014-05,P&amp;P Inc.,5.0,1
2014-05,Oulm,5.0,1
2014-05,Victorinox,5.0,1
2014-05,SACAS,5.0,1
2014-05,Delsey Luggage,5.0,1
2014-05,Foot Alignment Socks,5.0,2
2014-05,Wonder Button,5.0,1
2014-05,Taymor Industries,5.0,2
2014-05,SafetyGirl,5.0,1
2014-05,FRAMEWORK,5.0,2
2014-05,Rainkist Umbrellas,5.0,1
2014-05,FMD,5.0,2
2014-05,Smoke Mart,5.0,1
2014-05,Kipling,5.0,3
2014-05,SS/Sophia,5.0,1
2014-05,Bearpaw,5.0,4
2014-05,Hollywood Fashion Secrets,5.0,2
2014-05,Claybox,5.0,2
2014-05,Xueyi,5.0,1
2014-05,Celebrity Inspired,5.0,1
2014-05,Minecraft,5.0,1
2014-05,ThinkGeek,5.0,1
2014-05,Plaza Astoria,5.0,2
2014-05,Choosy Shopper,5.0,1
2014-05,Flying Fisherman,4.9,10
2014-05,Citizen,4.89,9
2014-05,Croakies,4.89,9
2014-05,Vera Bradley,4.86,7
2014-05,Samsung,4.86,7
2014-05,Belts.com,4.83,6
2014-05,Eagle Creek,4.8,5
2014-05,Elegant Moments,4.75,8
2014-05,NECA,4.75,4
2014-05,The Sak,4.75,4
2014-05,Shoegoo,4.75,4
2014-05,"Siskiyou Gifts Co, Inc.",4.75,4
2014-05,adidas,4.75,8
2014-05,Rene Rofe,4.75,4
2014-05,Ninimour,4.69,13
2014-05,FUNOC,4.67,3
2014-05,Come 2 Buy,4.67,3
2014-05,Escape Concepts,4.67,3
2014-05,Lock Laces,4.67,18
2014-05,Zacoo,4.67,3
2014-05,niceEshop,4.67,9
2014-05,MyEyeglassCase,4.67,3
2014-05,Perry Suspenders,4.67,3
2014-05,Shop123go-Sporty/Travel,4.67,3
2014-05,BASICO,4.67,3
2014-05,The Displayer,4.67,3
2014-05,Arm2teeth,4.67,6
2014-05,beautyshow,4.67,3
2014-05,Mundi,4.67,3
2014-05,Ray-Ban,4.64,25
2014-05,Rubie&#39;s Costume Co,4.64,11
2014-05,FindingKing,4.6,5
2014-05,QandSweet,4.6,5
2014-05,Jade Onlines,4.6,5
2014-05,Sloggers,4.59,34
2014-05,Private Label,4.57,7
2014-05,Bundle Monster,4.56,9
2014-05,Anne Klein,4.56,18
2014-05,Superfeet,4.56,9
2014-05,Rockland,4.56,9
2014-05,Invicta,4.54,13
2014-05,Dockers,4.53,19
2014-05,ShedRain,4.5,2
2014-05,Port &amp; Company,4.5,2
2014-05,Kenneth Cole REACTION,4.5,4
2014-05,Cotton Cantina,4.5,4
2014-05,California Costumes,4.5,2
2014-05,Levi&#39;s,4.5,2
2014-05,Travelpro,4.5,2
2014-05,Scala,4.5,12
2014-05,Rosallini,4.5,2
2014-05,X-Loop,4.5,6
2014-05,Maui Jim,4.5,2
2014-05,Oakley,4.5,6
2014-05,BOXINGCAT,4.5,2
2014-05,Melissa &amp; Doug,4.5,6
2014-05,Islandoffer,4.5,6
2014-05,SOLILOR,4.5,4
2014-05,Caddy Bay Collection,4.5,2
2014-05,integritycherry,4.5,2
2014-05,Clothes Effect,4.5,2
2014-05,Blitz USA,4.5,4
2014-05,NPI,4.5,2
2014-05,Custom Leathercraft,4.5,2
2014-05,Alex and Ani,4.5,12
2014-05,Finished Chains by Joyful Creations,4.5,2
2014-05,King Jewelry,4.5,4
2014-05,Shop4Clothing365,4.5,2
2014-05,HJS,4.5,2
2014-05,Gravity,4.5,2
2014-05,Carhartt,4.49,39
2014-05,Timex,4.49,55
2014-05,Sock It To Me,4.48,21
2014-05,DM Merchandising,4.43,7
2014-05,Michael Kors,4.43,7
2014-05,Lewis N. Clark,4.41,27
2014-05,Seiko,4.4,20
2014-05,Dabung,4.4,10
2014-05,Hello Kitty,4.4,5
2014-05,ZPS,4.4,5
2014-05,MJ Boutique,4.4,10
2014-05,Kiwi,4.4,5
2014-05,Dickies,4.38,21
2014-05,Foot Traffic,4.38,8
2014-05,Luxury Divas,4.38,21
2014-05,Leg Avenue,4.38,21
2014-05,Lily&#39;s Gift,4.36,11
2014-05,Traveler&#39;s Choice,4.33,3
2014-05,Ritzy Readers,4.33,3
2014-05,PUMA,4.33,3
2014-05,Fruit of the Loom,4.33,3
2014-05,Romario Manzini,4.33,3
2014-05,Amazon Curated Collection,4.33,3
2014-05,Baggallini,4.33,15
2014-05,Nike,4.33,9
2014-05,niceeshop(TM),4.33,3
2014-05,1928 Jewelry,4.33,3
2014-05,GGI INTERNATIONAL,4.33,6
2014-05,Casio,4.33,100
2014-05,leegoal,4.33,3
2014-05,Braza,4.33,6
2014-05,Bravo-Fit,4.33,3
2014-05,Case Logic,4.33,6
2014-05,YouYouPifa,4.29,7
2014-05,Travelon,4.29,24
2014-05,Gold Toe,4.29,14
2014-05,District Threads,4.25,4
2014-05,World Pride,4.25,8
2014-05,Meltonian,4.25,4
2014-05,akezone,4.25,4
2014-05,MG,4.25,4
2014-05,ELLAZHU,4.25,4
2014-05,Angelina,4.25,8
2014-05,Quality Brand,4.25,4
2014-05,GURAIO,4.25,4
2014-05,Luvable Friends,4.25,4
2014-05,Ovalbuy,4.25,4
2014-05,MBOX,4.25,20
2014-05,High Sierra,4.25,8
2014-05,DG Eyewear,4.2,5
2014-05,Timex Watch Bands,4.2,5
2014-05,Crystal Case,4.2,5
2014-05,boxed-gifts,4.2,5
2014-05,Not Mapped,4.18,11857
2014-05,BlueTop,4.18,11
2014-05,Unknown,4.17,54
2014-05,American Tourister,4.17,6
2014-05,FASH Limited,4.15,13
2014-05,Forum Novelties,4.14,7
2014-05,Marshal,4.14,14
2014-05,Under Armour,4.13,15
2014-05,Rothco,4.13,15
2014-05,Haas-Jordan by Westcott,4.11,9
2014-05,Rhode Island Novelty,4.1,10
2014-05,JewelrieShop,4.1,20
2014-05,Foot Petals,4.09,11
2014-05,Geneva,4.04,25
2014-05,TagHuge,4.0,1
2014-05,BeWild,4.0,1
2014-05,UnCommon Artistry,4.0,2
2014-05,Buypretty,4.0,1
2014-05,Essix,4.0,1
2014-05,DIYJewelryDepot,4.0,1
2014-05,Mamia,4.0,1
2014-05,LeSportsac,4.0,2
2014-05,Tosca,4.0,2
2014-05,HDE,4.0,2
2014-05,ChineOn,4.0,2
2014-05,Anika Dali,4.0,2
2014-05,Spider-Man,4.0,7
2014-05,Loel&reg;,4.0,2
2014-05,MapofBeauty,4.0,2
2014-05,Headsweats,4.0,2
2014-05,Nicky&#39;s Gift,4.0,9
2014-05,Olympia,4.0,2
2014-05,Pinkyee,4.0,7
2014-05,Sportty,4.0,1
2014-05,Star,4.0,2
2014-05,Nathan,4.0,1
2014-05,Hilton Bay,4.0,1
2014-05,Everest,4.0,1
2014-05,Vktech,4.0,2
2014-05,Armitron Sport,4.0,7
2014-05,XOXO,4.0,5
2014-05,ShoeLacesExpress,4.0,2
2014-05,j b t,4.0,2
2014-05,Maxchic,4.0,4
2014-05,fun,4.0,1
2014-05,Aluma Wallet- BLACK,4.0,1
2014-05,NYGiftStop Scarf,4.0,1
2014-05,Abernook,4.0,1
2014-05,Tifosi,4.0,1
2014-05,Cocoons,4.0,6
2014-05,cool2day,4.0,3
2014-05,HAZARD 4,4.0,1
2014-05,Condor Outdoors,4.0,1
2014-05,Cosmos,4.0,1
2014-05,Port Authority,4.0,3
2014-05,SilverBin,4.0,6
2014-05,Sandpiper of California,4.0,1
2014-05,Poster Discount,4.0,1
2014-05,Outofgas,4.0,2
2014-05,SEGG,4.0,3
2014-05,Fun Express,4.0,8
2014-05,Little Me,4.0,1
2014-05,MLC Eyewear,4.0,3
2014-05,Seasonwind,4.0,1
2014-05,BF Systems,4.0,3
2014-05,Creative Craft,4.0,1
2014-05,Cherry,4.0,1
2014-05,LoveFifi,4.0,1
2014-05,Pacsafe,4.0,10
2014-05,VH Apparel - Grippem,4.0,1
2014-05,Pretty Necklace,4.0,2
2014-05,AMPM24,4.0,2
2014-05,Forever,4.0,2
2014-05,American Flyer,4.0,1
2014-05,Dial,4.0,1
2014-05,Stephen Joseph,4.0,2
2014-05,Pink Queen,4.0,4
2014-05,Nickelodeon,4.0,1
2014-05,Up2date Fashion,4.0,1
2014-05,NYfashion101,4.0,2
2014-05,Symphony Designs,4.0,1
2014-05,Teva,4.0,1
2014-05,Body Wrappers,4.0,1
2014-05,Diamond Select,4.0,1
2014-05,Belly Dancing Skirts,4.0,2
2014-05,OTC,4.0,5
2014-05,Nautica,4.0,2
2014-05,Darice,4.0,4
2014-05,ASICS,4.0,1
2014-05,SE,4.0,37
2014-05,Master Lock,4.0,3
2014-05,Shirley of Hollywood,4.0,1
2014-05,Colorful-store,4.0,1
2014-05,SoleMates,4.0,1
2014-05,Bioworld,4.0,2
2014-05,Yelete,4.0,2
2014-05,Triple Crown,4.0,1
2014-05,Relic,4.0,1
2014-05,Smiffy&#39;s,4.0,2
2014-05,AO Eyewear,4.0,2
2014-05,Adventure Time,4.0,1
2014-05,BUNNYY,4.0,2
2014-05,AHAOMG,4.0,1
2014-05,JSP,4.0,1
2014-05,ComeOnBuying,4.0,3
2014-05,Crystal Fashion,4.0,3
2014-05,Amour,4.0,26
2014-05,Dona Michi,4.0,1
2014-05,Turtle Fur,4.0,1
2014-05,FACE N FACE,4.0,1
2014-05,SBR Designs,4.0,1
2014-05,Maddak Inc.,4.0,1
2014-05,BSJ,4.0,3
2014-05,Paylak,4.0,4
2014-05,AM Landen,4.0,4
2014-05,Hunnt,4.0,5
2014-05,H2W,4.0,7
2014-05,US TOY,4.0,1
2014-05,SXL,4.0,1
2014-05,Beauty Life,4.0,1
2014-05,KBW GLOBAL CORP,4.0,1
2014-05,Allegra K,3.91,66
2014-05,Generic,3.87,30
2014-05,Hanes,3.87,15
2014-05,Buxton,3.86,14
2014-05,Zeagoo,3.82,11
2014-05,NEFF,3.8,5
2014-05,Samsonite,3.8,10
2014-05,winwinzone,3.75,4
2014-05,J World New York,3.75,4
2014-05,Connoisseurs,3.75,4
2014-05,beltiscool,3.75,4
2014-05,Captain america,3.71,7
2014-05,Disguise Costumes,3.67,3
2014-05,MyGift,3.67,3
2014-05,Four Seasons,3.67,3
2014-05,HICKIES,3.67,3
2014-05,SODIAL,3.67,6
2014-05,Jacobson Hat Company,3.67,3
2014-05,Speedo,3.67,3
2014-05,Eli Fashion,3.67,3
2014-05,KLOUD City,3.67,3
2014-05,Dreamgirl,3.6,5
2014-05,Jewelry King,3.57,7
2014-05,imixlot,3.5,2
2014-05,Invisibelt,3.5,2
2014-05,elegantstunning,3.5,2
2014-05,Imixcity,3.5,2
2014-05,Tacco,3.5,2
2014-05,Gerber,3.5,2
2014-05,asoidchi,3.5,6
2014-05,Authentic Pigment,3.5,2
2014-05,Suunto,3.5,2
2014-05,Coach,3.5,2
2014-05,QCI Direct,3.5,2
2014-05,Best Choice Products,3.5,2
2014-05,Maidenform,3.5,4
2014-05,KS,3.5,2
2014-05,Dear-lover,3.5,2
2014-05,sourcingmap,3.33,3
2014-05,Greatlookz,3.33,3
2014-05,Champion,3.27,11
2014-05,BodyZone Apparel,3.25,4
2014-05,Elite Rain,3.25,4
2014-05,Diplomat,3.25,4
2014-05,Coobie,3.0,1
2014-05,LEGO,3.0,1
2014-05,JK,3.0,2
2014-05,MM Collections,3.0,1
2014-05,ANDI ROSE,3.0,1
2014-05,Cami Secret,3.0,1
2014-05,Factory Card and Party Outlet,3.0,1
2014-05,Fiebing,3.0,2
2014-05,Skechers,3.0,1
2014-05,Style,3.0,1
2014-05,Wally Bags,3.0,1
2014-05,Neewer,3.0,1
2014-05,Shop123go-Tote Bag,3.0,1
2014-05,towallmark,3.0,2
2014-05,Bonamart,3.0,1
2014-05,Eurotool,3.0,1
2014-05,Franco American Novelty Company,3.0,1
2014-05,Small World Toys,3.0,1
2014-05,Marvel&#39;s Captain America,3.0,1
2014-05,Zenana,3.0,1
2014-05,hypoallergenic earrings,3.0,1
2014-05,eParty Unlimited / Can You Imagine,3.0,1
2014-05,ENVY BODY SHOP,3.0,1
2014-05,WOW CLOTHES,3.0,1
2014-05,US Toy,3.0,1
2014-05,2NE1 Apparel,3.0,2
2014-05,Cambridge Select,3.0,3
2014-05,Boutique Cutie,3.0,2
